id|people|date|time|duration|lat|lon
7251|[5,6,8,11,3]|1360904400|81240000|184000|40.73739243|-73.99131775
7322|[10,5]|1358226000|69480000|666000|40.74233246|-73.99541473
7329|[1,5]|1358312400|61260000|94000|40.73945999|-73.99048615
7364|[10,3]|1361941200|58440000|90000|40.73981476|-73.98959351
7365|[9,3]|1361941200|63840000|469000|40.74226379|-73.99580383
7366|[9,16,3]|1362027600|5580000|17000|40.7375145|-73.99694061
7534|[4,11,12,13]|1346731200|58980000|2000|40.74112701|-74.00823975
7535|[4,11,12,13]|1346731200|59100000|0|40.74103928|-74.00828552
7670|[13,4]|1348200000|58740000|111000|40.74210358|-73.99276733
7704|[5,4]|1348286400|56820000|307000|40.74343109|-73.99443817
7797|[10,4]|1349323200|3420000|802000|40.74297714|-73.99287415
7801|[2,4]|1349323200|63060000|243000|40.74539948|-73.99352264
7836|[14,4]|1349755200|56700000|277000|40.74208069|-73.99572754
7982|[12,4]|1351051200|46440000|1340000|40.74235916|-73.99430847
7985|[2,4]|1351137600|61440000|1203000|40.74494934|-73.99537659
8093|[13,4]|1352091600|60000000|6000|40.74272156|-73.99520874
8117|[14,4]|1352523600|58740000|6000|40.73839951|-73.99945068
8118|[12,4]|1352523600|59100000|53000|40.74236298|-73.99542236
8121|[12,4]|1352523600|63960000|13000|40.75033951|-73.99108887
8122|[2,4]|1352523600|64740000|437000|40.74461746|-73.99521637
8136|[2,4]|1352696400|56940000|70000|40.7442131|-73.99543762
8157|[12,4]|1353042000|69600000|11000|40.67468262|-73.99757385
8160|[3,4]|1353042000|72300000|107000|40.67240524|-74.01072693
8163|[10,4]|1353042000|79320000|43000|40.66179657|-74.014534
8185|[3,4]|1353214800|64620000|1101000|40.74209976|-73.99546051
8257|[11,4]|1354078800|80220000|1026000|40.74246216|-73.99546051
8262|[2,4]|1354165200|69120000|424000|40.74420929|-73.99448395
8264|[3,4]|1354251600|50640000|184000|40.75462341|-73.98073578
8289|[2,4]|1354510800|48360000|58000|40.74561691|-73.9942627
8322|[15,4]|1354942800|63060000|269000|40.74437714|-73.99340057
8340|[2,4]|1355374800|6360000|694000|40.74323273|-73.99336243
8343|[16,4]|1355374800|56400000|101000|40.7430191|-73.99320984
8395|[2,4]|1355979600|83700000|100000|40.74282074|-73.99620056
8596|[1,4]|1357707600|55140000|311000|40.7399292|-73.99008942
8694|[4,6]|1358226000|85080000|2000|40.74237823|-73.99541473
8700|[2,5,4]|1358312400|53460000|190000|40.73775482|-73.98949432
8703|[3,4]|1358830800|75240000|8000|40.79857636|-73.95232391
8719|[7,4]|1358658000|4200000|151000|40.73963165|-73.99897766
8758|[16,4]|1358830800|81660000|8000|40.78945541|-73.95468903
8759|[1,16,4]|1358830800|82560000|4000|40.76897812|-73.97000885
8766|[15,4]|1359003600|58620000|21000|40.6998024|-73.984375
8767|[14,4]|1359003600|59880000|11000|40.71333694|-73.99056244
8800|[3,4]|1359349200|57300000|1395000|40.74117279|-73.99404144
8808|[6,16,4]|1359522000|55800000|275000|40.7402153|-73.98916626
8820|[7,4]|1359694800|57060000|329000|40.74343109|-73.99381256
8827|[11,4]|1359781200|59100000|363000|40.74430084|-73.9960556
8861|[8,4]|1360126800|53880000|194000|40.73887253|-73.98949432
8866|[1,4]|1360213200|79200000|120000|40.74170685|-73.99427795
8895|[1,4]|1360731600|53880000|356000|40.74079514|-73.98985291
8896|[1,16,4]|1360731600|75240000|1037000|40.74243927|-73.99546051
9007|[9,4]|1361854800|60360000|1342000|40.74197769|-73.9934845
9181|[14,5]|1347508800|79320000|452000|40.74239349|-73.99539185
9239|[11,12,5]|1348113600|69720000|143000|40.74214554|-73.9956665
9263|[4,5]|1348286400|55260000|568000|40.74350739|-73.99408722
9294|[16,5]|1348459200|65760000|113000|40.74408722|-73.99610901
9295|[2,5]|1348459200|72540000|540000|40.74222183|-73.99524689
9324|[5,13]|1348718400|64500000|2000|40.66990662|-73.98944855
9330|[5,16]|1348718400|83160000|15000|40.74241638|-73.99547577
9331|[5,16]|1348718400|84060000|280000|40.74241257|-73.99544525
9363|[12,5]|1348977600|52980000|17000|40.71444702|-73.95214844
9366|[12,5]|1348977600|54360000|28000|40.7417984|-73.85404968
9367|[8,12,5]|1348977600|56040000|209000|40.74737549|-73.85227203
9368|[12,5]|1348977600|68580000|11000|40.74460983|-73.85845184
9373|[8,5]|1348977600|71640000|58000|40.69324112|-73.96231842
9391|[8,13,5]|1349064000|64740000|96000|40.74192429|-73.9934845
9515|[11,5]|1350187200|52560000|457000|40.72034454|-73.99637604
9532|[5,7]|1350360000|68580000|2000|40.74239349|-73.99543762
9533|[2,5]|1350360000|68700000|0|40.74361801|-73.99603271
9534|[3,11,5]|1350360000|82800000|153000|40.72529221|-73.99613953
9539|[1,5]|1350446400|65880000|516000|40.74230576|-73.99569702
9540|[5,12]|1350532800|10440000|0|40.6771431|-73.99711609
9548|[3,8,13,5]|1350532800|68940000|440000|40.74190521|-73.99352264
9578|[2,5]|1350792000|82680000|121000|40.7428627|-73.99292755
9581|[13,5]|1350878400|51540000|414000|40.74274063|-73.99292755
9582|[3,5]|1350878400|77160000|26000|40.72029114|-73.99661255
9592|[1,5]|1350964800|53760000|810000|40.74256897|-73.99539948
9604|[12,5]|1351137600|64380000|119000|40.74358749|-73.99241638
9605|[14,5]|1351137600|71520000|11000|40.74060822|-73.99832916
9606|[3,5]|1351137600|72180000|143000|40.74098969|-74.00531006
9616|[14,5]|1351224000|54600000|224000|40.74243546|-73.99560547
9619|[11,5]|1351224000|69360000|4000|40.77799606|-73.95404816
9621|[8,12,5]|1351224000|75000000|85000|40.74195099|-74.0038147
9626|[12,5]|1351310400|59100000|201000|40.67086029|-73.97829437
9627|[12,13,5]|1351310400|71160000|170000|40.66572189|-73.98428345
9677|[7,5]|1352178000|57960000|791000|40.7430687|-73.99267578
9679|[13,5]|1352264400|19680000|9000|40.72008896|-73.99326324
9689|[2,5]|1352264400|64200000|1285000|40.74536133|-73.99455261
9703|[10,5]|1352437200|63840000|723000|40.74248886|-73.9916687
9707|[2,5]|1352523600|66780000|371000|40.74275208|-73.99263763
9724|[11,5]|1352782800|57300000|598000|40.74151993|-73.99255371
